title,link,floor,area,bedrooms,terrace,parking,price,price_with_vat,availability,project,phase,building_floors,building_type,energy_class,building_structure,building_status,completion_date,sector,neighborhood
Apartament cu 4 camere de vânzare în One Lake District,https://skia.one.ro/ro/vanzare/apartament-4-camere-one-lake-district-sks3224/,Etaj 2 din 12,"136,00 m²",3 dormitoare,"46,51 m²",2e,279.000 € + TVA,332.010 €,Vânzare,One Lake District,One Lake District II,12,mixt,A,beton,în curs de construire,2026,Sector 2,N/A
Apartament cu 3 camere de vânzare în One Lake District,https://skia.one.ro/ro/vanzare/apartament-3-camere-one-lake-district-sks3198/,Parter din 12,"101,30 m²",2 dormitoare,"55,80 m²",1,199.000 € + TVA,236.810 €,Vânzare,One Lake District,One Lake District II,12,mixt,A,beton,în curs de construire,2026,Sector 2,N/A
Apartament cu 2 camere de vânzare în One Lake District,https://skia.one.ro/ro/vanzare/apartament-2-camere-one-lake-district-sks3197/,Parter din 12,"62,60 m²",1 dormitor,"39,00 m²",1,160.000 € + TVA,190.400 €,Vânzare,One Lake District,One Lake District II,12,mixt,A,beton,în curs de construire,2026,Sector 2,N/A
Apartament cu 2 camere de vânzare în One Lake District,https://skia.one.ro/ro/vanzare/apartament-2-camere-one-lake-district-sks3196/,Parter din 12,"60,20 m²",1 dormitor,"22,10 m²",1,160.000 € + TVA,190.400 €,Vânzare,One Lake District,One Lake District II,12,mixt,A,beton,în curs de construire,2026,Sector 2,N/A
Garsonieră de vânzare în One Lake District,https://skia.one.ro/ro/vanzare/garsoniera-one-lake-district-sks3195/,Parter din 12,"44,60 m²",N/A,"8,10 m²",1,99.000 € + TVA,107.910 €,Vânzare,One Lake District,One Lake District II,12,mixt,A,beton,în curs de construire,2026,Sector 2,N/A
Apartament cu 2 camere de vânzare în One Lake District,https://skia.one.ro/ro/vanzare/apartament-2-camere-one-lake-district-sks3194/,Parter din 12,"62,60 m²",1 dormitor,"39,00 m²",1,160.000 € + TVA,190.400 €,Vânzare,One Lake District,One Lake District II,12,mixt,A,beton,în curs de construire,2026,Sector 2,N/A
Apartament cu 4 camere de vânzare în One Lake District,https://skia.one.ro/ro/vanzare/apartament-4-camere-one-lake-district-sks3192/,Parter din 12,"129,10 m²",3 dormitoare,"111,90 m²",2e,300.000 € + TVA,357.000 €,Vânzare,One Lake District,One Lake District II,12,mixt,A,beton,în curs de construire,2026,Sector 2,N/A
Apartament cu 2 camere de vânzare în One Lake District,https://skia.one.ro/ro/vanzare/apartament-2-camere-one-lake-district-sks3191/,Parter din 12,"88,80 m²",1 dormitor,"41,90 m²",1,189.000 € + TVA,224.910 €,Vânzare,One Lake District,One Lake District II,12,mixt,A,beton,în curs de construire,2026,Sector 2,N/A
Apartament cu 3 camere de vânzare în One Lake District,https://skia.one.ro/ro/vanzare/apartament-3-camere-one-lake-district-sks3190/,Parter din 12,"90,90 m²",2 dormitoare,"41,90 m²",1,210.000 € + TVA,249.900 €,Vânzare,One Lake District,One Lake District II,12,mixt,A,beton,în curs de construire,2026,Sector 2,N/A
Apartament cu 2 camere de vânzare în One Lake District,https://skia.one.ro/ro/vanzare/apartament-2-camere-one-lake-district-sks3189/,Parter din 12,"63,40 m²",1 dormitor,"39,00 m²",1,160.000 € + TVA,190.400 €,Vânzare,One Lake District,One Lake District II,12,mixt,A,beton,în curs de construire,2026,Sector 2,N/A
Apartament cu 3 camere de vânzare în One Lake District,https://skia.one.ro/ro/vanzare/apartament-3-camere-one-lake-district-sks3188/,Parter din 12,"91,70 m²",2 dormitoare,"124,50 m²",1,240.000 € + TVA,285.600 €,Vânzare,One Lake District,One Lake District II,12,mixt,A,beton,în curs de construire,2026,Sector 2,N/A
Apartament cu 2 camere de vânzare în One Lake District,https://skia.one.ro/ro/vanzare/apartament-2-camere-one-lake-district-sks3187/,Etaj 10 din 12,"71,50 m²",1 dormitor,"16,64 m²",1,156.900 € + TVA,186.711 €,Vânzare,One Lake District,One Lake District II,12,mixt,A,beton,în curs de construire,2026,Sector 2,N/A
Apartament cu 2 camere de vânzare în One Lake District,https://skia.one.ro/ro/vanzare/apartament-2-camere-one-lake-district-sks3318/,Etaj 8 din 12,"70,60 m²",1 dormitor,"16,61 m²",1,140.000 € + TVA,166.600 €,Vânzare,One Lake District,One Lake District II,12,mixt,A,beton,în curs de construire,2026,Sector 2,N/A
Apartament cu 2 camere de vânzare în One Lake District,https://skia.one.ro/ro/vanzare/apartament-2-camere-one-lake-district-sks3317/,Etaj 7 din 12,"71,00 m²",1 dormitor,"16,68 m²",1,139.200 € + TVA,165.648 €,Vânzare,One Lake District,One Lake District II,12,mixt,A,beton,în curs de construire,2026,Sector 2,N/A
Apartament cu 2 camere de vânzare în One Lake District,https://skia.one.ro/ro/vanzare/apartament-2-camere-one-lake-district-sks3316/,Etaj 7 din 12,"62,90 m²",1 dormitor,"14,85 m²",1,132.700 € + TVA,157.913 €,Vânzare,One Lake District,One Lake District II,12,mixt,A,beton,în curs de construire,2026,Sector 2,N/A
Apartament cu 2 camere de vânzare în One Lake District,https://skia.one.ro/ro/vanzare/apartament-2-camere-one-lake-district-sks3315/,Etaj 7 din 12,"62,00 m²",1 dormitor,"14,70 m²",1,132.700 € + TVA,157.913 €,Vânzare,One Lake District,One Lake District II,12,mixt,A,beton,în curs de construire,2026,Sector 2,N/A
Apartament cu 3 camere de vânzare în One Lake District,https://skia.one.ro/ro/vanzare/apartament-3-camere-one-lake-district-sks3314/,Etaj 7 din 12,"101,40 m²",2 dormitoare,"24,21 m²",1,221.000 € + TVA,262.990 €,Vânzare,One Lake District,One Lake District II,12,mixt,A,beton,în curs de construire,2026,Sector 2,N/A
Apartament cu 2 camere de vânzare în One Lake District,https://skia.one.ro/ro/vanzare/apartament-2-camere-one-lake-district-sks3313/,Etaj 7 din 12,"62,40 m²",1 dormitor,"13,32 m²",1,131.500 € + TVA,156.485 €,Vânzare,One Lake District,One Lake District II,12,mixt,A,beton,în curs de construire,2026,Sector 2,N/A
Apartament cu 2 camere de vânzare în One Lake District,https://skia.one.ro/ro/vanzare/apartament-2-camere-one-lake-district-sks3312/,Etaj 7 din 12,"73,00 m²",1 dormitor,"16,80 m²",1,152.000 € + TVA,180.880 €,Vânzare,One Lake District,One Lake District II,12,mixt,A,beton,în curs de construire,2026,Sector 2,N/A
Garsonieră de vânzare în One Lake District,https://skia.one.ro/ro/vanzare/garsoniera-one-lake-district-sks3311/,Etaj 7 din 12,"45,50 m²",N/A,"6,24 m²",1,118.000 € + TVA,128.620 €,Vânzare,One Lake District,One Lake District II,12,mixt,A,beton,în curs de construire,2026,Sector 2,N/A
Apartament cu 2 camere de vânzare în One Lake District,https://skia.one.ro/ro/vanzare/apartament-2-camere-one-lake-district-sks3310/,Etaj 7 din 12,"62,20 m²",1 dormitor,"15,09 m²",1,127.900 € + TVA,152.201 €,Vânzare,One Lake District,One Lake District II,12,mixt,A,beton,în curs de construire,2026,Sector 2,N/A
Apartament cu 4 camere de vânzare în One Lake District,https://skia.one.ro/ro/vanzare/apartament-4-camere-one-lake-district-sks3309/,Etaj 7 din 12,"135,10 m²",3 dormitoare,"49,10 m²",2e,337.000 € + TVA,401.030 €,Vânzare,One Lake District,One Lake District II,12,mixt,A,beton,în curs de construire,2026,Sector 2,N/A
Apartament cu 3 camere de vânzare în One Lake District,https://skia.one.ro/ro/vanzare/apartament-3-camere-one-lake-district-sks3307/,Etaj 7 din 12,"88,10 m²",2 dormitoare,"19,17 m²",1,223.400 € + TVA,265.846 €,Vânzare,One Lake District,One Lake District II,12,mixt,A,beton,în curs de construire,2026,Sector 2,N/A
Apartament cu 3 camere de vânzare în One Lake District,https://skia.one.ro/ro/vanzare/apartament-3-camere-one-lake-district-sks3304/,Etaj 7 din 12,"90,90 m²",2 dormitoare,"41,32 m²",1,234.000 € + TVA,278.460 €,Vânzare,One Lake District,One Lake District II,12,mixt,A,beton,în curs de construire,2026,Sector 2,N/A
Apartament cu 2 camere de vânzare în One Lake District,https://skia.one.ro/ro/vanzare/apartament-2-camere-one-lake-district-sks3368/,Etaj 10 din 12,"71,50 m²",1 dormitor,"15,42 m²",1,151.200 € + TVA,179.928 €,Vânzare,One Lake District,One Lake District II,12,mixt,A,beton,în curs de construire,2026,Sector 2,N/A
Apartament cu 2 camere de vânzare în One Lake District,https://skia.one.ro/ro/vanzare/apartament-2-camere-one-lake-district-sks3367/,Etaj 10 din 12,"63,20 m²",1 dormitor,"12,06 m²",1,149.000 € + TVA,177.310 €,Vânzare,One Lake District,One Lake District II,12,mixt,A,beton,în curs de construire,2026,Sector 2,N/A
Apartament cu 2 camere de vânzare în One Lake District,https://skia.one.ro/ro/vanzare/apartament-2-camere-one-lake-district-sks3366/,Etaj 10 din 12,"62,20 m²",1 dormitor,"14,72 m²",1,149.000 € + TVA,177.310 €,Vânzare,One Lake District,One Lake District II,12,mixt,A,beton,în curs de construire,2026,Sector 2,N/A
Apartament cu 3 camere de vânzare în One Lake District,https://skia.one.ro/ro/vanzare/apartament-3-camere-one-lake-district-sks3365/,Etaj 10 din 12,"101,80 m²",2 dormitoare,"21,42 m²",1,251.000 € + TVA,298.690 €,Vânzare,One Lake District,One Lake District II,12,mixt,A,beton,în curs de construire,2026,Sector 2,N/A
Apartament cu 2 camere de vânzare în One Lake District,https://skia.one.ro/ro/vanzare/apartament-2-camere-one-lake-district-sks3364/,Etaj 10 din 12,"62,60 m²",1 dormitor,"12,05 m²",1,153.400 € + TVA,182.546 €,Vânzare,One Lake District,One Lake District II,12,mixt,A,beton,în curs de construire,2026,Sector 2,N/A
Apartament cu 2 camere de vânzare în One Lake District,https://skia.one.ro/ro/vanzare/apartament-2-camere-one-lake-district-sks3363/,Etaj 10 din 12,"73,60 m²",1 dormitor,"16,76 m²",1,181.000 € + TVA,215.390 €,Vânzare,One Lake District,One Lake District II,12,mixt,A,beton,în curs de construire,2026,Sector 2,N/A
Garsonieră de vânzare în One Lake District,https://skia.one.ro/ro/vanzare/garsoniera-one-lake-district-sks3362/,Etaj 10 din 12,"45,60 m²",N/A,"6,29 m²",1,130.000 € + TVA,154.700 €,Vânzare,One Lake District,One Lake District II,12,mixt,A,beton,în curs de construire,2026,Sector 2,N/A
Apartament cu 2 camere de vânzare în One Lake District,https://skia.one.ro/ro/vanzare/apartament-2-camere-one-lake-district-sks3361/,Etaj 10 din 12,"62,60 m²",1 dormitor,"13,83 m²",1,153.400 € + TVA,182.546 €,Vânzare,One Lake District,One Lake District II,12,mixt,A,beton,în curs de construire,2026,Sector 2,N/A
Apartament cu 4 camere de vânzare în One Lake District,https://skia.one.ro/ro/vanzare/apartament-4-camere-one-lake-district-sks3360/,Etaj 10 din 12,"136,00 m²",3 dormitoare,"46,51 m²",2e,369.000 € + TVA,439.110 €,Vânzare,One Lake District,One Lake District II,12,mixt,A,beton,în curs de construire,2026,Sector 2,N/A
Apartament cu 4 camere de vânzare în One Lake District,https://skia.one.ro/ro/vanzare/apartament-4-camere-one-lake-district-sks3359/,Etaj 10 din 12,"129,10 m²",3 dormitoare,"51,06 m²",2e,335.800 € + TVA,399.602 €,Vânzare,One Lake District,One Lake District II,12,mixt,A,beton,în curs de construire,2026,Sector 2,N/A
Apartament cu 3 camere de vânzare în One Lake District,https://skia.one.ro/ro/vanzare/apartament-3-camere-one-lake-district-sks3358/,Etaj 10 din 12,"88,80 m²",2 dormitoare,"17,82 m²",1,242.800 € + TVA,288.932 €,Vânzare,One Lake District,One Lake District II,12,mixt,A,beton,în curs de construire,2026,Sector 2,N/A
Apartament cu 3 camere de vânzare în One Lake District,https://skia.one.ro/ro/vanzare/apartament-3-camere-one-lake-district-sks3357/,Etaj 10 din 12,"90,90 m²",2 dormitoare,"19,11 m²",1,242.800 € + TVA,288.932 €,Vânzare,One Lake District,One Lake District II,12,mixt,A,beton,în curs de construire,2026,Sector 2,N/A
Apartament cu 2 camere de vânzare în One Lake District,https://skia.one.ro/ro/vanzare/apartament-2-camere-one-lake-district-sks3136/,Etaj 8 din 12,"63,30 m²",1 dormitor,"12,24 m²",1,120.400 € + TVA,143.276 €,Vânzare,One Lake District,One Lake District II,12,mixt,A,beton,în curs de construire,2026,Sector 2,N/A
Apartament cu 2 camere de vânzare în One Lake District,https://skia.one.ro/ro/vanzare/apartament-2-camere-one-lake-district-sks3135/,Etaj 8 din 12,"63,40 m²",1 dormitor,"13,83 m²",1,126.800 € + TVA,150.892 €,Vânzare,One Lake District,One Lake District II,12,mixt,A,beton,în curs de construire,2026,Sector 2,N/A
Apartament cu 2 camere de vânzare în One Lake District,https://skia.one.ro/ro/vanzare/apartament-2-camere-one-lake-district-sks3134/,Etaj 8 din 12,"70,60 m²",1 dormitor,"16,64 m²",1,133.200 € + TVA,158.508 €,Vânzare,One Lake District,One Lake District II,12,mixt,A,beton,în curs de construire,2026,Sector 2,N/A
Apartament cu 2 camere de vânzare în One Lake District,https://skia.one.ro/ro/vanzare/apartament-2-camere-one-lake-district-sks3133/,Etaj 7 din 12,"71,00 m²",1 dormitor,"16,64 m²",1,131.900 € + TVA,156.961 €,Vânzare,One Lake District,One Lake District II,12,mixt,A,beton,în curs de construire,2026,Sector 2,N/A
Apartament cu 2 camere de vânzare în One Lake District,https://skia.one.ro/ro/vanzare/apartament-2-camere-one-lake-district-sks3132/,Etaj 7 din 12,"62,90 m²",1 dormitor,"15,05 m²",1,120.200 € + TVA,143.038 €,Vânzare,One Lake District,One Lake District II,12,mixt,A,beton,în curs de construire,2026,Sector 2,N/A
Apartament cu 2 camere de vânzare în One Lake District,https://skia.one.ro/ro/vanzare/apartament-2-camere-one-lake-district-sks3130/,Etaj 7 din 12,"61,30 m²",1 dormitor,"33,70 m²",1,114.500 € + TVA,124.805 €,Vânzare,One Lake District,One Lake District II,12,mixt,A,beton,în curs de construire,2026,Sector 2,N/A
Apartament cu 2 camere de vânzare în One Lake District,https://skia.one.ro/ro/vanzare/apartament-2-camere-one-lake-district-sks3129/,Etaj 7 din 12,"61,80 m²",1 dormitor,"14,86 m²",1,115.800 € + TVA,126.222 €,Vânzare,One Lake District,One Lake District II,12,mixt,A,beton,în curs de construire,2026,Sector 2,N/A
Apartament cu 2 camere de vânzare în One Lake District,https://skia.one.ro/ro/vanzare/apartament-2-camere-one-lake-district-sks3128/,Etaj 7 din 12,"62,30 m²",1 dormitor,"15,09 m²",1,115.800 € + TVA,126.222 €,Vânzare,One Lake District,One Lake District II,12,mixt,A,beton,în curs de construire,2026,Sector 2,N/A
Apartament cu 2 camere de vânzare în One Lake District,https://skia.one.ro/ro/vanzare/apartament-2-camere-one-lake-district-sks3127/,Etaj 7 din 12,"59,10 m²",1 dormitor,"11,55 m²",1,114.000 € + TVA,124.260 €,Vânzare,One Lake District,One Lake District II,12,mixt,A,beton,în curs de construire,2026,Sector 2,N/A
Apartament cu 2 camere de vânzare în One Lake District,https://skia.one.ro/ro/vanzare/apartament-2-camere-one-lake-district-sks3126/,Etaj 7 din 12,"59,10 m²",1 dormitor,"11,50 m²",1,114.000 € + TVA,124.260 €,Vânzare,One Lake District,One Lake District II,12,mixt,A,beton,în curs de construire,2026,Sector 2,N/A
Apartament cu 2 camere de vânzare în One Lake District,https://skia.one.ro/ro/vanzare/apartament-2-camere-one-lake-district-sks3125/,Etaj 7 din 12,"62,30 m²",1 dormitor,"15,08 m²",1,115.800 € + TVA,126.222 €,Vânzare,One Lake District,One Lake District II,12,mixt,A,beton,în curs de construire,2026,Sector 2,N/A
Apartament cu 2 camere de vânzare în One Lake District,https://skia.one.ro/ro/vanzare/apartament-2-camere-one-lake-district-sks3124/,Etaj 7 din 12,"82,30 m²",1 dormitor,"48,00 m²",1,152.900 € + TVA,181.951 €,Vânzare,One Lake District,One Lake District II,12,mixt,A,beton,în curs de construire,2026,Sector 2,N/A
Apartament cu 2 camere de vânzare în One Lake District,https://skia.one.ro/ro/vanzare/apartament-2-camere-one-lake-district-sks3302/,Etaj 7 din 12,"63,20 m²",1 dormitor,"15,08 m²",1,129.700 € + TVA,154.343 €,Vânzare,One Lake District,One Lake District II,12,mixt,A,beton,în curs de construire,2026,Sector 2,N/A
Apartament cu 2 camere de vânzare în One Lake District,https://skia.one.ro/ro/vanzare/apartament-2-camere-one-lake-district-sks3301/,Etaj 7 din 12,"69,80 m²",1 dormitor,"16,64 m²",1,133.200 € + TVA,158.508 €,Vânzare,One Lake District,One Lake District II,12,mixt,A,beton,în curs de construire,2026,Sector 2,N/A
Apartament cu 2 camere de vânzare în One Lake District,https://skia.one.ro/ro/vanzare/apartament-2-camere-one-lake-district-sks3300/,Etaj 6 din 12,"71,50 m²",1 dormitor,"15,42 m²",1,132.700 € + TVA,157.913 €,Vânzare,One Lake District,One Lake District II,12,mixt,A,beton,în curs de construire,2026,Sector 2,N/A
Apartament cu 2 camere de vânzare în One Lake District,https://skia.one.ro/ro/vanzare/apartament-2-camere-one-lake-district-sks3299/,Etaj 6 din 12,"63,20 m²",1 dormitor,"12,06 m²",1,127.400 € + TVA,151.606 €,Vânzare,One Lake District,One Lake District II,12,mixt,A,beton,în curs de construire,2026,Sector 2,N/A
Apartament cu 2 camere de vânzare în One Lake District,https://skia.one.ro/ro/vanzare/apartament-2-camere-one-lake-district-sks3298/,Etaj 6 din 12,"62,20 m²",1 dormitor,"14,72 m²",1,127.400 € + TVA,151.606 €,Vânzare,One Lake District,One Lake District II,12,mixt,A,beton,în curs de construire,2026,Sector 2,N/A
Apartament cu 3 camere de vânzare în One Lake District,https://skia.one.ro/ro/vanzare/apartament-3-camere-one-lake-district-sks3297/,Etaj 6 din 12,"101,80 m²",2 dormitoare,"21,42 m²",1,213.800 € + TVA,254.422 €,Vânzare,One Lake District,One Lake District II,12,mixt,A,beton,în curs de construire,2026,Sector 2,N/A
Apartament cu 2 camere de vânzare în One Lake District,https://skia.one.ro/ro/vanzare/apartament-2-camere-one-lake-district-sks3295/,Etaj 6 din 12,"73,60 m²",1 dormitor,"16,76 m²",1,148.500 € + TVA,176.715 €,Vânzare,One Lake District,One Lake District II,12,mixt,A,beton,în curs de construire,2026,Sector 2,N/A
Garsonieră de vânzare în One Lake District,https://skia.one.ro/ro/vanzare/garsoniera-one-lake-district-sks3294/,Etaj 6 din 12,"45,60 m²",N/A,"6,29 m²",1,114.000 € + TVA,124.260 €,Vânzare,One Lake District,One Lake District II,12,mixt,A,beton,în curs de construire,2026,Sector 2,N/A
Apartament cu 4 camere de vânzare în One Lake District,https://skia.one.ro/ro/vanzare/apartament-4-camere-one-lake-district-sks3292/,Etaj 6 din 12,"136,00 m²",3 dormitoare,"46,51 m²",1,323.000 € + TVA,384.370 €,Vânzare,One Lake District,One Lake District II,12,mixt,A,beton,în curs de construire,2026,Sector 2,N/A
Apartament cu 3 camere de vânzare în One Lake District,https://skia.one.ro/ro/vanzare/apartament-3-camere-one-lake-district-sks3290/,Etaj 6 din 12,"88,80 m²",2 dormitoare,"17,82 m²",1,216.900 € + TVA,258.111 €,Vânzare,One Lake District,One Lake District II,12,mixt,A,beton,în curs de construire,2026,Sector 2,N/A
Apartament cu 3 camere de vânzare în One Lake District,https://skia.one.ro/ro/vanzare/apartament-3-camere-one-lake-district-sks3289/,Etaj 6 din 12,"90,90 m²",2 dormitoare,"19,11 m²",1,216.900 € + TVA,258.111 €,Vânzare,One Lake District,One Lake District II,12,mixt,A,beton,în curs de construire,2026,Sector 2,N/A
Apartament cu 2 camere de vânzare în One Lake District,https://skia.one.ro/ro/vanzare/apartament-2-camere-one-lake-district-sks3286/,Etaj 6 din 12,"65,60 m²",1 dormitor,"36,47 m²",1,131.400 € + TVA,156.366 €,Vânzare,One Lake District,One Lake District II,12,mixt,A,beton,în curs de construire,2026,Sector 2,N/A
Apartament cu 2 camere de vânzare în One Lake District,https://skia.one.ro/ro/vanzare/apartament-2-camere-one-lake-district-sks3285/,Etaj 6 din 12,"63,40 m²",1 dormitor,"13,83 m²",1,124.500 € + TVA,148.155 €,Vânzare,One Lake District,One Lake District II,12,mixt,A,beton,în curs de construire,2026,Sector 2,N/A
Apartament cu 2 camere de vânzare în One Lake District,https://skia.one.ro/ro/vanzare/apartament-2-camere-one-lake-district-sks3284/,Etaj 6 din 12,"70,60 m²",1 dormitor,"16,61 m²",1,126.200 € + TVA,150.178 €,Vânzare,One Lake District,One Lake District II,12,mixt,A,beton,în curs de construire,2026,Sector 2,N/A
Apartament cu 2 camere de vânzare în One Lake District,https://skia.one.ro/ro/vanzare/apartament-2-camere-one-lake-district-sks3283/,Etaj 5 din 12,"71,00 m²",1 dormitor,"16,68 m²",1,126.900 € + TVA,151.011 €,Vânzare,One Lake District,One Lake District II,12,mixt,A,beton,în curs de construire,2026,Sector 2,N/A
Apartament cu 2 camere de vânzare în One Lake District,https://skia.one.ro/ro/vanzare/apartament-2-camere-one-lake-district-sks3282/,Etaj 5 din 12,"62,90 m²",1 dormitor,"14,85 m²",1,122.400 € + TVA,145.656 €,Vânzare,One Lake District,One Lake District II,12,mixt,A,beton,în curs de construire,2026,Sector 2,N/A
Apartament cu 2 camere de vânzare în One Lake District,https://skia.one.ro/ro/vanzare/apartament-2-camere-one-lake-district-sks3281/,Etaj 5 din 12,"62,00 m²",1 dormitor,"14,70 m²",1,122.400 € + TVA,145.656 €,Vânzare,One Lake District,One Lake District II,12,mixt,A,beton,în curs de construire,2026,Sector 2,N/A
Apartament cu 2 camere de vânzare în One Lake District,https://skia.one.ro/ro/vanzare/apartament-2-camere-one-lake-district-sks3278/,Etaj 5 din 12,"73,00 m²",1 dormitor,"16,80 m²",1,142.400 € + TVA,169.456 €,Vânzare,One Lake District,One Lake District II,12,mixt,A,beton,în curs de construire,2026,Sector 2,N/A
Apartament cu 4 camere de vânzare în One Lake District,https://skia.one.ro/ro/vanzare/apartament-4-camere-one-lake-district-sks3275/,Etaj 5 din 12,"135,10 m²",3 dormitoare,"49,10 m²",2e,313.000 € + TVA,372.470 €,Vânzare,One Lake District,One Lake District II,12,mixt,A,beton,în curs de construire,2026,Sector 2,N/A
Apartament cu 3 camere de vânzare în One Lake District,https://skia.one.ro/ro/vanzare/apartament-3-camere-one-lake-district-sks3273/,Etaj 5 din 12,"88,10 m²",2 dormitoare,"19,17 m²",1,209.400 € + TVA,249.186 €,Vânzare,One Lake District,One Lake District II,12,mixt,A,beton,în curs de construire,2026,Sector 2,N/A
Apartament cu 3 camere de vânzare în One Lake District,https://skia.one.ro/ro/vanzare/apartament-3-camere-one-lake-district-sks3272/,Etaj 5 din 12,"90,30 m²",2 dormitoare,"19,12 m²",1,209.400 € + TVA,249.186 €,Vânzare,One Lake District,One Lake District II,12,mixt,A,beton,în curs de construire,2026,Sector 2,N/A
Apartament cu 2 camere de vânzare în One Lake District,https://skia.one.ro/ro/vanzare/apartament-2-camere-one-lake-district-sks3268/,Etaj 5 din 12,"63,20 m²",1 dormitor,"15,08 m²",1,120.500 € + TVA,143.395 €,Vânzare,One Lake District,One Lake District II,12,mixt,A,beton,în curs de construire,2026,Sector 2,N/A
Apartament cu 2 camere de vânzare în One Lake District,https://skia.one.ro/ro/vanzare/apartament-2-camere-one-lake-district-sks3267/,Etaj 5 din 12,"69,80 m²",1 dormitor,"16,64 m²",1,122.700 € + TVA,146.013 €,Vânzare,One Lake District,One Lake District II,12,mixt,A,beton,în curs de construire,2026,Sector 2,N/A
Apartament cu 2 camere de vânzare în One Lake District,https://skia.one.ro/ro/vanzare/apartament-2-camere-one-lake-district-sks3266/,Etaj 4 din 12,"71,50 m²",1 dormitor,"15,42 m²",1,123.400 € + TVA,146.846 €,Vânzare,One Lake District,One Lake District II,12,mixt,A,beton,în curs de construire,2026,Sector 2,N/A
Apartament cu 2 camere de vânzare în One Lake District,https://skia.one.ro/ro/vanzare/apartament-2-camere-one-lake-district-sks3162/,Etaj 9 din 12,"59,10 m²",1 dormitor,"11,50 m²",1,124.000 € + TVA,147.560 €,Vânzare,One Lake District,One Lake District II,12,mixt,A,beton,în curs de construire,2026,Sector 2,N/A
Apartament cu 2 camere de vânzare în One Lake District,https://skia.one.ro/ro/vanzare/apartament-2-camere-one-lake-district-sks3161/,Etaj 9 din 12,"62,30 m²",1 dormitor,"15,08 m²",1,125.200 € + TVA,148.988 €,Vânzare,One Lake District,One Lake District II,12,mixt,A,beton,în curs de construire,2026,Sector 2,N/A
Apartament cu 2 camere de vânzare în One Lake District,https://skia.one.ro/ro/vanzare/apartament-2-camere-one-lake-district-sks3160/,Etaj 9 din 12,"82,30 m²",1 dormitor,"48,00 m²",1,169.900 € + TVA,202.181 €,Vânzare,One Lake District,One Lake District II,12,mixt,A,beton,în curs de construire,2026,Sector 2,N/A
Apartament cu 4 camere de vânzare în One Lake District,https://skia.one.ro/ro/vanzare/apartament-4-camere-one-lake-district-sks3159/,Etaj 9 din 12,"128,40 m²",3 dormitoare,"46,73 m²",2e,286.400 € + TVA,340.816 €,Vânzare,One Lake District,One Lake District II,12,mixt,A,beton,în curs de construire,2026,Sector 2,N/A
Apartament cu 3 camere de vânzare în One Lake District,https://skia.one.ro/ro/vanzare/apartament-3-camere-one-lake-district-sks3158/,Etaj 9 din 12,"88,50 m²",2 dormitoare,"19,16 m²",1,196.000 € + TVA,233.240 €,Vânzare,One Lake District,One Lake District II,12,mixt,A,beton,în curs de construire,2026,Sector 2,N/A
Apartament cu 3 camere de vânzare în One Lake District,https://skia.one.ro/ro/vanzare/apartament-3-camere-one-lake-district-sks3157/,Etaj 9 din 12,"90,60 m²",2 dormitoare,"19,11 m²",1,198.700 € + TVA,236.453 €,Vânzare,One Lake District,One Lake District II,12,mixt,A,beton,în curs de construire,2026,Sector 2,N/A
Apartament cu 2 camere de vânzare în One Lake District,https://skia.one.ro/ro/vanzare/apartament-2-camere-one-lake-district-sks3156/,Etaj 9 din 12,"63,10 m²",1 dormitor,"15,08 m²",1,139.500 € + TVA,166.005 €,Vânzare,One Lake District,One Lake District II,12,mixt,A,beton,în curs de construire,2026,Sector 2,N/A
Apartament cu 2 camere de vânzare în One Lake District,https://skia.one.ro/ro/vanzare/apartament-2-camere-one-lake-district-sks3155/,Etaj 9 din 12,"69,60 m²",1 dormitor,"14,76 m²",1,154.800 € + TVA,184.212 €,Vânzare,One Lake District,One Lake District II,12,mixt,A,beton,în curs de construire,2026,Sector 2,N/A
Apartament cu 2 camere de vânzare în One Lake District,https://skia.one.ro/ro/vanzare/apartament-2-camere-one-lake-district-sks3154/,Etaj 9 din 12,"63,10 m²",1 dormitor,"14,95 m²",1,123.500 € + TVA,146.965 €,Vânzare,One Lake District,One Lake District II,12,mixt,A,beton,în curs de construire,2026,Sector 2,N/A
Apartament cu 2 camere de vânzare în One Lake District,https://skia.one.ro/ro/vanzare/apartament-2-camere-one-lake-district-sks3153/,Etaj 9 din 12,"63,10 m²",1 dormitor,"15,08 m²",1,131.000 € + TVA,155.890 €,Vânzare,One Lake District,One Lake District II,12,mixt,A,beton,în curs de construire,2026,Sector 2,N/A
Apartament cu 2 camere de vânzare în One Lake District,https://skia.one.ro/ro/vanzare/apartament-2-camere-one-lake-district-sks3152/,Etaj 9 din 12,"69,80 m²",1 dormitor,"16,66 m²",1,136.700 € + TVA,162.673 €,Vânzare,One Lake District,One Lake District II,12,mixt,A,beton,în curs de construire,2026,Sector 2,N/A
Apartament cu 2 camere de vânzare în One Lake District,https://skia.one.ro/ro/vanzare/apartament-2-camere-one-lake-district-sks3151/,Etaj 8 din 12,"71,50 m²",1 dormitor,"16,64 m²",1,135.500 € + TVA,161.245 €,Vânzare,One Lake District,One Lake District II,12,mixt,A,beton,în curs de construire,2026,Sector 2,N/A
