title,complex,address,price,price_per_mp,rooms,square_footage,floor_no,bathrooms,bedrooms
Victory by Casa Nobel – schița apartament cu 2 camere apartament camere de la 56.65m2 - Korter.ro,Victory by Casa Nobel,"str.Nicolae Labiș, 33, Brașov(V6)",96000,1695,2,56.652,0,0,0
Uno Brașov – schița apartament cu 2 camere apartament camere de la 70.5m2 - Korter.ro,Uno Brașov,"str.Piatra Arsă, 1, Brașov(Bloc 6)",94369,1339,2,70.52,0,0,0
Cosmopolit Rise – schița apartament cu 2 camere apartament camere de la 126.32m2 - Korter.ro,Cosmopolit Rise,"str.Carpaților, 61B, Brașov(Bloc A)",148853,1178,2,126.322,ETAJ CONTRACTAT30,0,0
Uno Brașov – schița apartament cu 2 camere apartament camere de la 61.1m2 - Korter.ro,Uno Brașov,"str.Piatra Arsă, 1, Brașov(Bloc 5)",94143,1541,2,61.12,0,0,0
Coder Residence 3 – schița apartament cu 2 camere apartament camere de la 78.04m2 - Korter.ro,Coder Residence 3,"str.Plugarilor, 2M, Brașov(vila 3)",0,0,2,78.042,0,0,0
Cosmopolit Zenit – schița apartament cu 2 camere apartament camere de la 80.33m2 - Korter.ro,Cosmopolit Zenit,"str.Carpaților, 15-17, Brașov(Bloc A)",137031,1706,2,80.332,ETAJ CONTRACTAT30,0,0
Uno Brașov – schița apartament cu 2 camere apartament camere de la 61.1m2 - Korter.ro,Uno Brașov,"str.Piatra Arsă, 1, Brașov(Bloc 5)",95731,1567,2,61.12,0,0,0
Uno Brașov – schița apartament cu 2 camere apartament camere de la 61.1m2 - Korter.ro,Uno Brașov,"str.Piatra Arsă, 1, Brașov(Bloc 5)",95731,1567,2,61.12,0,0,0
Top City – schița apartament cu 2 camere apartament camere de la 56.4m2 - Korter.ro,Top City,"str.Ștefan Baciu, 42-56, zona Tractorul, Brașov(B5)",93900,1665,2,56.42,0,0,0
Top City – schița apartament cu 3 camere apartament camere de la 78.69m2 - Korter.ro,Top City,"str.Ștefan Baciu, 42-56, zona Tractorul, Brașov(B3-4)",119900,1524,3,78.692,0,0,0
Cosmopolit Zenit – schița apartament cu 2 camere apartament camere de la 83.12m2 - Korter.ro,Cosmopolit Zenit,"str.Carpaților, 15-17, Brașov(Bloc A)",134056,1613,2,83.122,ETAJ CONTRACTAT30,0,0
Vivamus Park Residence – schița apartament cu 2 camere apartament camere de la 79.66m2 - Korter.ro,Vivamus Park Residence,"str.Orizontului, 2, Brașov(Bloc 7)",101400,1273,2,79.662,0,0,0
Vivamus Park Residence – schița apartament cu 2 camere apartament camere de la 69.9m2 - Korter.ro,Vivamus Park Residence,"str.Orizontului, 2, Brașov(Bloc 7)",97800,1399,2,69.92,0,0,0
Noua Residence 2 – schița apartament cu 2 camere apartament camere de la 51.47m2 - Korter.ro,Noua Residence 2,"str.Calea București, 254, zona Dârste-Noua, Brașov(T1)",98207,1908,2,51.472,0,0,0
Coder Residence 3 – schița apartament cu 2 camere apartament camere de la 81.27m2 - Korter.ro,Coder Residence 3,"str.Plugarilor, 2M, Brașov(vila 4)",0,0,2,81.272,0,0,0
Uno Brașov – schița apartament cu 2 camere apartament camere de la 66.6m2 - Korter.ro,Uno Brașov,"str.Piatra Arsă, 1, Brașov(Bloc 5)",94823,1424,2,66.62,0,0,0
Lior By Casa Nobel – schița apartament cu 3 camere apartament camere de la 72.93m2 - Korter.ro,Lior By Casa Nobel,"str.Nicolae Labiș, 64, zona Tractorul, Brașov(B3)",116000,1591,3,72.932,0,0,0
Uno Brașov – schița apartament cu 2 camere apartament camere de la 67.0m2 - Korter.ro,Uno Brașov,"str.Piatra Arsă, 1, Brașov(Bloc 3)",94823,1415,2,672,0,0,0
Uno Brașov – schița apartament cu 2 camere apartament camere de la 64.9m2 - Korter.ro,Uno Brașov,"str.Piatra Arsă, 1, Brașov(Bloc 5)",99360,1531,2,64.92,0,0,0
Green Residence – schița apartament cu 2 camere apartament camere de la 53.46m2 - Korter.ro,Green Residence,"str.Drumul cu Plopi, Brașov(Green Residence 4)",0,0,2,53.462,0,0,0
Cosmopolit Zenit – schița apartament cu 2 camere apartament camere de la 80.33m2 - Korter.ro,Cosmopolit Zenit,"str.Carpaților, 15-17, Brașov(Bloc A)",139236,1733,2,80.332,ETAJ CONTRACTAT30,0,0
Vitus Residence – schița apartament cu 2 camere apartament camere de la 83.0m2 - Korter.ro,Vitus Residence,"str.Mihai Viteazul, 87, Brașov(SCARA A)",148900,1794,2,832,0,0,0
Avantgarden 3 – schița apartament cu 2 camere apartament camere de la 54.41m2 - Korter.ro,Avantgarden 3,"str.Pelicanului, 5, Brașov(Bloc B93)",89400,1643,2,54.412,0,0,0
Coder Residence 3 – schița apartament cu 2 camere apartament camere de la 81.27m2 - Korter.ro,Coder Residence 3,"str.Plugarilor, 2M, Brașov(vila 4)",0,0,2,81.272,0,0,0
Cosmopolit Zenit – schița apartament cu 2 camere apartament camere de la 79.78m2 - Korter.ro,Cosmopolit Zenit,"str.Carpaților, 15-17, Brașov(Bloc C)",133523,1674,2,79.782,ETAJ CONTRACTAT30,0,0
Top City – schița apartament cu 2 camere apartament camere de la 58.75m2 - Korter.ro,Top City,"str.Ștefan Baciu, 42-56, zona Tractorul, Brașov(B3-4)",88900,1513,2,58.752,0,0,0
Cosmopolit Zenit – schița apartament cu 2 camere apartament camere de la 79.78m2 - Korter.ro,Cosmopolit Zenit,"str.Carpaților, 15-17, Brașov(Bloc C)",132788,1664,2,79.782,ETAJ CONTRACTAT30,0,0
Green Residence – schița apartament cu 2 camere apartament camere de la 56.37m2 - Korter.ro,Green Residence,"str.Drumul cu Plopi, 114-116, zona Sânpetru, Brașov(Vila 49)",0,0,2,56.372,0,0,0
Avantgarden 3 – schița apartament cu 2 camere apartament camere de la 52.47m2 - Korter.ro,Avantgarden 3,"str.Pelicanului, 5, Brașov(Bloc B91)",83800,1597,2,52.472,0,0,0
Mosaic Residence – schița apartament cu 2 camere apartament camere de la 52.0m2 - Korter.ro,Mosaic Residence,"str.Nicolae Labiș, 62, Brașov(Bloc 3)",89800,1727,2,522,0,0,0
Cosmopolit Zenit – schița apartament cu 2 camere apartament camere de la 80.55m2 - Korter.ro,Cosmopolit Zenit,"str.Carpaților, 15-17, Brașov(Bloc B)",137410,1706,2,80.552,ETAJ CONTRACTAT30,0,0
Uno Brașov – schița apartament cu 2 camere apartament camere de la 61.1m2 - Korter.ro,Uno Brașov,"str.Piatra Arsă, 1, Brașov(Bloc 5)",97545,1596,2,61.12,0,0,0
Top City – schița apartament cu 2 camere apartament camere de la 56.84m2 - Korter.ro,Top City,"str.Ștefan Baciu, 42-56, zona Tractorul, Brașov(B5)",93900,1652,2,56.842,0,0,0
Cosmopolit Zenit – schița apartament cu 2 camere apartament camere de la 80.55m2 - Korter.ro,Cosmopolit Zenit,"str.Carpaților, 15-17, Brașov(Bloc B)",140406,1743,2,80.552,ETAJ CONTRACTAT30,0,0
Vivamus Park Residence – schița apartament cu 2 camere apartament camere de la 76.46m2 - Korter.ro,Vivamus Park Residence,"str.Orizontului, 2, Brașov(Bloc 7)",99900,1307,2,76.462,0,0,0
Cosmopolit Zenit – schița apartament cu 2 camere apartament camere de la 80.55m2 - Korter.ro,Cosmopolit Zenit,"str.Carpaților, 15-17, Brașov(Bloc B)",141904,1762,2,80.552,ETAJ CONTRACTAT30,0,0
Avantgarden 3 – schița apartament cu 3 camere apartament camere de la 67.1m2 - Korter.ro,Avantgarden 3,"str.Pelicanului, 5, Brașov(Bloc B90)",111600,1663,3,67.12,0,0,0
Mosaic Residence – schița apartament cu 2 camere apartament camere de la 52.0m2 - Korter.ro,Mosaic Residence,"str.Nicolae Labiș, 62, Brașov(Bloc 3)",89800,1727,2,522,0,0,0
Maurer Villas – schița apartament cu 2 camere apartament camere de la 55.7m2 - Korter.ro,Maurer Villas,"str.Ioan Popasu, 2, Brașov(Bloc V13)",0,0,2,55.72,0,0,0
Cosmopolit Zenit – schița apartament cu 2 camere apartament camere de la 83.12m2 - Korter.ro,Cosmopolit Zenit,"str.Carpaților, 15-17, Brașov(Bloc C)",134774,1621,2,83.122,ETAJ CONTRACTAT30,0,0
Green Residence – schița apartament cu 2 camere apartament camere de la 56.37m2 - Korter.ro,Green Residence,"str.Drumul cu Plopi, 114-116, zona Sânpetru, Brașov(Vila 49)",0,0,2,56.372,0,0,0
Coder Residence 3 – schița apartament cu 2 camere apartament camere de la 70.59m2 - Korter.ro,Coder Residence 3,"str.Plugarilor, 2M, Brașov(vila 3)",0,0,2,70.592,0,0,0
Victory by Casa Nobel – schița apartament cu 3 camere apartament camere de la 72.35m2 - Korter.ro,Victory by Casa Nobel,"str.Nicolae Labiș, 33, Brașov(V7)",121000,1672,3,72.352,0,0,0
Green Residence – schița apartament cu 2 camere apartament camere de la 53.6m2 - Korter.ro,Green Residence,"str.Drumul cu Plopi, Brașov(Green Residence 4)",0,0,2,53.62,0,0,0
Cosmopolit Zenit – schița apartament cu 2 camere apartament camere de la 80.55m2 - Korter.ro,Cosmopolit Zenit,"str.Carpaților, 15-17, Brașov(Bloc B)",139657,1734,2,80.552,ETAJ CONTRACTAT30,0,0
Radsor Residence – schița apartament cu 2 camere apartament camere de la 66.75m2 - Korter.ro,Radsor Residence,"str.Calea Brașovului, Râșnov, zona Sud, Brașov(C3)",78520,1176,2,66.752,0,0,0
Coder Residence 3 – schița apartament cu Garsonieră camere de la 63.05m2 - Korter.ro,Coder Residence 3,"str.Plugarilor, 2M, Brașov(vila 5)",0,0,0,63.052,0,0,0
Uno Brașov – schița apartament cu 2 camere apartament camere de la 66.6m2 - Korter.ro,Uno Brașov,"str.Piatra Arsă, 1, Brașov(Bloc 3)",94823,1424,2,66.62,0,0,0
Lior By Casa Nobel – schița apartament cu 2 camere apartament camere de la 55.46m2 - Korter.ro,Lior By Casa Nobel,"str.Nicolae Labiș, 64, zona Tractorul, Brașov(B3)",96000,1731,2,55.462,0,0,0
Green Residence – schița apartament cu 1 camere apartament camere de la 37.97m2 - Korter.ro,Green Residence,"str.Drumul cu Plopi, Brașov(Green Residence 4)",0,0,1,37.972,0,0,0
Coder Residence 3 – schița apartament cu 2 camere apartament camere de la 72.66m2 - Korter.ro,Coder Residence 3,"str.Plugarilor, 2M, Brașov(vila 3)",0,0,2,72.662,0,0,0
Cosmopolit Zenit – schița apartament cu 2 camere apartament camere de la 83.12m2 - Korter.ro,Cosmopolit Zenit,"str.Carpaților, 15-17, Brașov(Bloc C)",133304,1604,2,83.122,ETAJ CONTRACTAT30,0,0
Vitus Residence – schița apartament cu 3 camere apartament camere de la 81.0m2 - Korter.ro,Vitus Residence,"str.Mihai Viteazul, 87, Brașov(SCARA A)",148900,1838,3,812,0,0,0
Green Residence – schița apartament cu 2 camere apartament camere de la 48.69m2 - Korter.ro,Green Residence,"str.Drumul cu Plopi, Brașov(Green Residence 4)",0,0,2,48.692,0,0,0
Uno Brașov – schița apartament cu 2 camere apartament camere de la 61.1m2 - Korter.ro,Uno Brașov,"str.Piatra Arsă, 1, Brașov(Bloc 5)",97545,1596,2,61.12,0,0,0
Radsor Residence – schița apartament cu 2 camere apartament camere de la 66.75m2 - Korter.ro,Radsor Residence,"str.Calea Brașovului, Râșnov, zona Sud, Brașov(C6)",79500,1191,2,66.752,0,0,0
Cosmopolit Zenit – schița apartament cu 2 camere apartament camere de la 80.33m2 - Korter.ro,Cosmopolit Zenit,"str.Carpaților, 15-17, Brașov(Bloc A)",138501,1724,2,80.332,ETAJ CONTRACTAT30,0,0
Lior By Casa Nobel – schița apartament cu 3 camere apartament camere de la 73.12m2 - Korter.ro,Lior By Casa Nobel,"str.Nicolae Labiș, 64, zona Tractorul, Brașov(B2)",117000,1600,3,73.122,0,0,0
Noua Residence 2 – schița apartament cu 2 camere apartament camere de la 51.29m2 - Korter.ro,Noua Residence 2,"str.Calea București, 254, zona Dârste-Noua, Brașov(T1)",98692,1924,2,51.292,0,0,0
Lior By Casa Nobel – schița apartament cu 33 camere apartament camere de la 73.11m2 - Korter.ro,Lior By Casa Nobel,"str.Nicolae Labiș, 64, zona Tractorul, Brașov(B3)",116000,1587,33,73.112,0,0,0
Radsor Residence – schița apartament cu 2 camere apartament camere de la 66.75m2 - Korter.ro,Radsor Residence,"str.Calea Brașovului, Râșnov, zona Sud, Brașov(C4)",78520,1176,2,66.752,0,0,0
Uno Brașov – schița apartament cu 2 camere apartament camere de la 66.6m2 - Korter.ro,Uno Brașov,"str.Piatra Arsă, 1, Brașov(Bloc 3)",98339,1477,2,66.62,0,0,0
Victory by Casa Nobel – schița apartament cu 3 camere apartament camere de la 72.35m2 - Korter.ro,Victory by Casa Nobel,"str.Nicolae Labiș, 33, Brașov(V8)",115000,1589,3,72.352,0,0,0
Uno Brașov – schița apartament cu 2 camere apartament camere de la 64.9m2 - Korter.ro,Uno Brașov,"str.Piatra Arsă, 1, Brașov(Bloc 7)",99360,1531,2,64.92,0,0,0
Cosmopolit Rise – schița apartament cu 5 camere apartament camere de la 162.15m2 - Korter.ro,Cosmopolit Rise,"str.Carpaților, 61B, Brașov(Bloc A)",351244,2166,5,162.152,ETAJ CONTRACTAT30,0,0
Top City – schița apartament cu 2 camere apartament camere de la 56.84m2 - Korter.ro,Top City,"str.Ștefan Baciu, 42-56, zona Tractorul, Brașov(B5)",98900,1740,2,56.842,0,0,0
Green Residence – schița apartament cu 2 camere apartament camere de la 55.42m2 - Korter.ro,Green Residence,"str.Drumul cu Plopi, 114-116, zona Sânpetru, Brașov(Vila 47)",0,0,2,55.422,0,0,0
Top City – schița apartament cu Penthouse 3 camere apartament camere de la 148.44m2 - Korter.ro,Top City,"str.Ștefan Baciu, 42-56, zona Tractorul, Brașov(B3-4)",259900,1751,3,148.442,0,0,0
Victory by Casa Nobel – schița apartament cu 3 camere apartament camere de la 72.35m2 - Korter.ro,Victory by Casa Nobel,"str.Nicolae Labiș, 33, Brașov(V6)",114000,1576,3,72.352,0,0,0
Avantgarden 3 – schița apartament cu 2 camere apartament camere de la 52.06m2 - Korter.ro,Avantgarden 3,"str.Pelicanului, 5, Brașov(Bloc B90)",85900,1650,2,52.062,0,0,0
Uno Brașov – schița apartament cu 2 camere apartament camere de la 61.1m2 - Korter.ro,Uno Brașov,"str.Piatra Arsă, 1, Brașov(Bloc 5)",94143,1541,2,61.12,0,0,0
Top City – schița apartament cu 2 camere apartament camere de la 57.76m2 - Korter.ro,Top City,"str.Ștefan Baciu, 42-56, zona Tractorul, Brașov(B3-4)",88900,1539,2,57.762,0,0,0
Cosmopolit Zenit – schița apartament cu 2 camere apartament camere de la 83.12m2 - Korter.ro,Cosmopolit Zenit,"str.Carpaților, 15-17, Brașov(Bloc C)",134039,1613,2,83.122,ETAJ CONTRACTAT30,0,0
Avantgarden 3 – schița apartament cu 2 camere apartament camere de la 52.54m2 - Korter.ro,Avantgarden 3,"str.Pelicanului, 5, Brașov(Bloc B92)",93900,1787,2,52.542,0,0,0
Coder Residence 3 – schița apartament cu 2 camere apartament camere de la 70.59m2 - Korter.ro,Coder Residence 3,"str.Plugarilor, 2M, Brașov(vila 3)",0,0,2,70.592,0,0,0
Top City – schița apartament cu 2 camere apartament camere de la 58.75m2 - Korter.ro,Top City,"str.Ștefan Baciu, 42-56, zona Tractorul, Brașov(B3-4)",88900,1513,2,58.752,0,0,0
Cosmopolit Rise – schița apartament cu 4 camere apartament camere de la 154.12m2 - Korter.ro,Cosmopolit Rise,"str.Carpaților, 61B, Brașov(Bloc A)",293434,1904,4,154.122,ETAJ CONTRACTAT30,0,0
Vivamus Park Residence – schița apartament cu Studio camere de la 71.4m2 - Korter.ro,Vivamus Park Residence,"str.Orizontului, 2, Brașov(Bloc 7)",89600,1255,0,71.42,0,0,0
Radsor Residence – schița apartament cu 2 camere apartament camere de la 66.75m2 - Korter.ro,Radsor Residence,"str.Calea Brașovului, Râșnov, zona Sud, Brașov(C6)",81640,1223,2,66.752,0,0,0
Mosaic Residence – schița apartament cu 2 camere apartament camere de la 52.32m2 - Korter.ro,Mosaic Residence,"str.Nicolae Labiș, 62, Brașov(Bloc 4)",89800,1716,2,52.322,0,0,0
Cosmopolit Zenit – schița apartament cu 2 camere apartament camere de la 80.55m2 - Korter.ro,Cosmopolit Zenit,"str.Carpaților, 15-17, Brașov(Bloc B)",138908,1724,2,80.552,ETAJ CONTRACTAT30,0,0
Vivamus Park Residence – schița apartament cu 3 camere apartament camere de la 70.82m2 - Korter.ro,Vivamus Park Residence,"str.Orizontului, 2, Brașov(Bloc 7)",102300,1445,3,70.822,0,0,0
Cosmopolit Zenit – schița apartament cu 2 camere apartament camere de la 83.12m2 - Korter.ro,Cosmopolit Zenit,"str.Carpaților, 15-17, Brașov(Bloc A)",139935,1684,2,83.122,ETAJ CONTRACTAT30,0,0
Lior By Casa Nobel – schița apartament cu 3 camere apartament camere de la 74.64m2 - Korter.ro,Lior By Casa Nobel,"str.Nicolae Labiș, 64, zona Tractorul, Brașov(B3)",116000,1554,3,74.642,0,0,0
Uno Brașov – schița apartament cu 2 camere apartament camere de la 66.6m2 - Korter.ro,Uno Brașov,"str.Piatra Arsă, 1, Brașov(Bloc 3)",94823,1424,2,66.62,0,0,0
Cosmopolit Zenit – schița apartament cu 2 camere apartament camere de la 80.55m2 - Korter.ro,Cosmopolit Zenit,"str.Carpaților, 15-17, Brașov(Bloc B)",142653,1771,2,80.552,ETAJ CONTRACTAT30,0,0
Green Residence – schița apartament cu 2 camere apartament camere de la 55.33m2 - Korter.ro,Green Residence,"str.Drumul cu Plopi, Brașov(Green Residence 4)",0,0,2,55.332,0,0,0
Victory by Casa Nobel – schița apartament cu 3 camere apartament camere de la 76.29m2 - Korter.ro,Victory by Casa Nobel,"str.Nicolae Labiș, 33, Brașov(V9)",116000,1521,3,76.292,0,0,0
Top City – schița apartament cu 2 camere apartament camere de la 56.4m2 - Korter.ro,Top City,"str.Ștefan Baciu, 42-56, zona Tractorul, Brașov(B5)",92900,1647,2,56.42,0,0,0
Uno Brașov – schița apartament cu 2 camere apartament camere de la 64.9m2 - Korter.ro,Uno Brașov,"str.Piatra Arsă, 1, Brașov(Bloc 6)",99360,1531,2,64.92,0,0,0
Radsor Residence – schița apartament cu 3 camere apartament camere de la 81.35m2 - Korter.ro,Radsor Residence,"str.Calea Brașovului, Râșnov, zona Sud, Brașov(C6)",98800,1215,3,81.352,0,0,0
Avantgarden 3 – schița apartament cu 3 camere apartament camere de la 66.5m2 - Korter.ro,Avantgarden 3,"str.Pelicanului, 5, Brașov(Bloc B91)",112700,1695,3,66.52,0,0,0
Vivamus Park Residence – schița apartament cu Studio camere de la 61.3m2 - Korter.ro,Vivamus Park Residence,"str.Orizontului, 2, Brașov(Bloc 7)",83400,1361,0,61.32,0,0,0
Avantgarden 3 – schița apartament cu 2 camere apartament camere de la 52.06m2 - Korter.ro,Avantgarden 3,"str.Pelicanului, 5, Brașov(Bloc B90)",86200,1656,2,52.062,0,0,0
Radsor Residence – schița apartament cu 2 camere apartament camere de la 66.76m2 - Korter.ro,Radsor Residence,"str.Calea Brașovului, Râșnov, zona Sud, Brașov(C1)",78520,1176,2,66.762,0,0,0
Cosmopolit Rise – schița apartament cu 3 camere apartament camere de la 111.99m2 - Korter.ro,Cosmopolit Rise,"str.Carpaților, 61B, Brașov(Bloc A)",180486,1612,3,111.992,ETAJ CONTRACTAT30,0,0
Coder Residence 3 – schița apartament cu 2 camere apartament camere de la 84.92m2 - Korter.ro,Coder Residence 3,"str.Plugarilor, 2M, Brașov(vila 4)",0,0,2,84.922,0,0,0
Avantgarden 3 – schița apartament cu 3 camere apartament camere de la 66.5m2 - Korter.ro,Avantgarden 3,"str.Pelicanului, 5, Brașov(Bloc B91)",110500,1662,3,66.52,0,0,0
Green Residence – schița apartament cu 1 camere apartament camere de la 37.83m2 - Korter.ro,Green Residence,"str.Drumul cu Plopi, Brașov(Green Residence 4)",0,0,1,37.832,0,0,0
Uno Brașov – schița apartament cu 2 camere apartament camere de la 66.6m2 - Korter.ro,Uno Brașov,"str.Piatra Arsă, 1, Brașov(Bloc 5)",94823,1424,2,66.62,0,0,0
Cosmopolit Zenit – schița apartament cu 2 camere apartament camere de la 80.33m2 - Korter.ro,Cosmopolit Zenit,"str.Carpaților, 15-17, Brașov(Bloc A)",133356,1660,2,80.332,ETAJ CONTRACTAT30,0,0
Radsor Residence – schița apartament cu 2 camere apartament camere de la 66.75m2 - Korter.ro,Radsor Residence,"str.Calea Brașovului, Râșnov, zona Sud, Brașov(C3)",81640,1223,2,66.752,0,0,0
Cosmopolit Zenit – schița apartament cu 2 camere apartament camere de la 80.33m2 - Korter.ro,Cosmopolit Zenit,"str.Carpaților, 15-17, Brașov(Bloc A)",139201,1733,2,80.332,ETAJ CONTRACTAT30,0,0
Lior By Casa Nobel – schița apartament cu 3 camere apartament camere de la 72.94m2 - Korter.ro,Lior By Casa Nobel,"str.Nicolae Labiș, 64, zona Tractorul, Brașov(B2)",117000,1604,3,72.942,0,0,0
Lior By Casa Nobel – schița apartament cu 2 camere apartament camere de la 55.46m2 - Korter.ro,Lior By Casa Nobel,"str.Nicolae Labiș, 64, zona Tractorul, Brașov(B3)",113000,2038,2,55.462,0,0,0
Lior By Casa Nobel – schița apartament cu 3 camere apartament camere de la 73.11m2 - Korter.ro,Lior By Casa Nobel,"str.Nicolae Labiș, 64, zona Tractorul, Brașov(B3)",116000,1587,3,73.112,0,0,0
Mosaic Residence – schița apartament cu 2 camere apartament camere de la 52.32m2 - Korter.ro,Mosaic Residence,"str.Nicolae Labiș, 62, Brașov(Bloc 4)",89900,1718,2,52.322,0,0,0
Top City – schița apartament cu 3 camere apartament camere de la 74.26m2 - Korter.ro,Top City,"str.Ștefan Baciu, 42-56, zona Tractorul, Brașov(B3-4)",119900,1615,3,74.262,0,0,0
Vivamus Park Residence – schița apartament cu 2 camere apartament camere de la 66.75m2 - Korter.ro,Vivamus Park Residence,"str.Orizontului, 2, Brașov(Bloc 7)",84000,1258,2,66.752,0,0,0
Vivamus Park Residence – schița apartament cu 3 camere apartament camere de la 72.33m2 - Korter.ro,Vivamus Park Residence,"str.Orizontului, 2, Brașov(Bloc 7)",103800,1435,3,72.332,0,0,0
Vivamus Park Residence – schița apartament cu 4 camere apartament camere de la 82.57m2 - Korter.ro,Vivamus Park Residence,"str.Orizontului, 2, Brașov(Bloc 7)",100500,1217,4,82.572,0,0,0
Top City – schița apartament cu Penthouse camere de la 148.44m2 - Korter.ro,Top City,"str.Ștefan Baciu, 42-56, zona Tractorul, Brașov(B3-4)",259900,1751,0,148.442,0,0,0
Top City – schița apartament cu 2 camere apartament camere de la 56.4m2 - Korter.ro,Top City,"str.Ștefan Baciu, 42-56, zona Tractorul, Brașov(B5)",92900,1647,2,56.42,0,0,0
Cosmopolit Zenit – schița apartament cu 2 camere apartament camere de la 80.55m2 - Korter.ro,Cosmopolit Zenit,"str.Carpaților, 15-17, Brașov(Bloc B)",143402,1780,2,80.552,ETAJ CONTRACTAT30,0,0
Cosmopolit Zenit – schița apartament cu 2 camere apartament camere de la 80.33m2 - Korter.ro,Cosmopolit Zenit,"str.Carpaților, 15-17, Brașov(Bloc A)",139971,1742,2,80.332,ETAJ CONTRACTAT30,0,0
Radsor Residence – schița apartament cu 2 camere apartament camere de la 66.75m2 - Korter.ro,Radsor Residence,"str.Calea Brașovului, Râșnov, zona Sud, Brașov(C6)",78520,1176,2,66.752,0,0,0
Cosmopolit Zenit – schița apartament cu 2 camere apartament camere de la 83.12m2 - Korter.ro,Cosmopolit Zenit,"str.Carpaților, 15-17, Brașov(Bloc C)",136244,1639,2,83.122,ETAJ CONTRACTAT30,0,0
Mosaic Residence – schița apartament cu 3 camere apartament camere de la 72.0m2 - Korter.ro,Mosaic Residence,"str.Nicolae Labiș, 62, Brașov(Bloc 3)",113143,1571,3,722,0,0,0
Uno Brașov – schița apartament cu 3 camere apartament camere de la 113.7m2 - Korter.ro,Uno Brașov,"str.Piatra Arsă, 1, Brașov(Bloc 5)",145466,1279,3,113.72,0,0,0
Radsor Residence – schița apartament cu 3 camere apartament camere de la 81.35m2 - Korter.ro,Radsor Residence,"str.Calea Brașovului, Râșnov, zona Sud, Brașov(C6)",0,0,3,81.352,0,0,0
Cosmopolit Zenit – schița apartament cu 2 camere apartament camere de la 97.27m2 - Korter.ro,Cosmopolit Zenit,"str.Carpaților, 15-17, Brașov(Bloc B)",174729,1796,2,97.272,ETAJ CONTRACTAT30,0,0
Cosmopolit Zenit – schița apartament cu 2 camere apartament camere de la 97.27m2 - Korter.ro,Cosmopolit Zenit,"str.Carpaților, 15-17, Brașov(Bloc B)",175478,1804,2,97.272,ETAJ CONTRACTAT30,0,0
Uno Brașov – schița apartament cu 3 camere apartament camere de la 81.1m2 - Korter.ro,Uno Brașov,"str.Piatra Arsă, 1, Brașov(Bloc 7)",123579,1524,3,81.12,0,0,0
Uno Brașov – schița apartament cu 2 camere apartament camere de la 61.1m2 - Korter.ro,Uno Brașov,"str.Piatra Arsă, 1, Brașov(Bloc 5)",100230,1640,2,61.12,0,0,0
Victory by Casa Nobel – schița apartament cu 3 camere apartament camere de la 72.35m2 - Korter.ro,Victory by Casa Nobel,"str.Nicolae Labiș, 33, Brașov(V8)",121000,1672,3,72.352,0,0,0
Vivamus Park Residence – schița apartament cu 3 camere apartament camere de la 106.0m2 - Korter.ro,Vivamus Park Residence,"str.Orizontului, 2, Brașov(Bloc 6)",140400,1325,3,1062,0,0,0
Cosmopolit Zenit – schița apartament cu 2 camere apartament camere de la 80.55m2 - Korter.ro,Cosmopolit Zenit,"str.Carpaților, 15-17, Brașov(Bloc B)",144152,1790,2,80.552,ETAJ CONTRACTAT30,0,0
Uno Brașov – schița apartament cu 2 camere apartament camere de la 81.1m2 - Korter.ro,Uno Brașov,"str.Piatra Arsă, 1, Brașov(Bloc 6)",123579,1524,2,81.12,0,0,0
Cosmopolit Zenit – schița apartament cu 2 camere apartament camere de la 98.37m2 - Korter.ro,Cosmopolit Zenit,"str.Carpaților, 15-17, Brașov(Bloc A)",162439,1651,2,98.372,ETAJ CONTRACTAT30,0,0
Noua Residence 2 – schița apartament cu 2 camere apartament camere de la 55.81m2 - Korter.ro,Noua Residence 2,"str.Calea București, 254, zona Dârste-Noua, Brașov(T1)",113514,2034,2,55.812,0,0,0
Cosmopolit Zenit – schița apartament cu 3 camere apartament camere de la 123.63m2 - Korter.ro,Cosmopolit Zenit,"str.Carpaților, 15-17, Brașov(Bloc B)",198314,1604,3,123.632,ETAJ CONTRACTAT30,0,0
Mosaic Residence – schița apartament cu 3 camere apartament camere de la 72.1m2 - Korter.ro,Mosaic Residence,"str.Nicolae Labiș, 62, Brașov(Bloc 3)",113143,1569,3,72.12,0,0,0
Cosmopolit Zenit – schița apartament cu 3 camere apartament camere de la 131.5m2 - Korter.ro,Cosmopolit Zenit,"str.Carpaților, 15-17, Brașov(Bloc A)",244000,1856,3,131.52,ETAJ CONTRACTAT30,0,0
Cosmopolit Zenit – schița apartament cu 3 camere apartament camere de la 123.63m2 - Korter.ro,Cosmopolit Zenit,"str.Carpaților, 15-17, Brașov(Bloc B)",196174,1587,3,123.632,ETAJ CONTRACTAT30,0,0
Cosmopolit Zenit – schița apartament cu 3 camere apartament camere de la 123.63m2 - Korter.ro,Cosmopolit Zenit,"str.Carpaților, 15-17, Brașov(Bloc B)",197244,1595,3,123.632,ETAJ CONTRACTAT30,0,0
Noua Residence 2 – schița apartament cu 2 camere apartament camere de la 56.38m2 - Korter.ro,Noua Residence 2,"str.Calea București, 254, zona Dârste-Noua, Brașov(T1)",111036,1969,2,56.382,0,0,0
